"","fc3","fc5","fc7","fc9","fc11","fc13"
"CHOYP_AT1.1.1|m.66793",-1.45240736468844,-5.04323767183851,-3.05149268188292,1.02378614453508,1.41694599973127,-2.46491313844326
"CHOYP_SCAM1.1.1|m.5509",-3.66731089555556,-3.30421726764557,-3.31095298238735,-1.86169969142199,1.31192161760591,1.43060366671884
"CHOYP_SCP.8.12|m.57173",-14.194138576444,-20.9306211501326,-24.2277335601278,-16.8796777298528,-24.0480652353298,-24.8305515787081
"CHOYP_SEC23B.1.1|m.12147",-10.1902428709531,-11.7144551452787,-8.37114789880578,-6.81372378334799,-9.18664333445422,-11.435914742853
"CHOYP_SF3A1.1.3|m.41531",-4.85830416588626,-6.64909012944466,-3.20744360999795,-2.89684751822926,-4.34563745389616,-3.68836152322056
"CHOYP_RBM20.1.2|m.2222",-2.09997817323847,-1.92640951717549,-3.23161700763608,-3.98563005234656,-1.68486228315901,-1.47415514748496
"CHOYP_BRAFLDRAFT_276226.2.2|m.64449",-2.56648556424602,-3.65523780085646,-2.25158545566095,-2.07331009801454,-2.65389207050052,-4.14131395960629
"CHOYP_SF3B1.1.3|m.24001",-3.42331259267894,-3.1417935772544,-3.43764987624977,-2.27591871336807,-2.1352075640265,-3.49108151442949
"CHOYP_SHEP.1.1|m.27990",-10.658638336835,-10.4516639954272,-10.9162647387597,-8.94759972773377,-9.25871992858936,-8.87608978285551
"CHOYP_SHLB1.2.2|m.54016",-6.78758422470026,-5.15518016188596,-5.59161899254335,-4.6963745848508,-5.0863135673476,-10.8754308673418
"CHOYP_SK2L2.1.1|m.35679",-4.71613485295198,-5.67557990850911,-4.03747461321544,-3.2625217049068,-3.58557924933488,-2.45962623383799
"CHOYP_SLK.1.1|m.59382",-1.81763355140022,-1.69430272793317,-2.4983158886767,-1.19328988046472,1.25897531081475,-1.74437442964084
"CHOYP_SMP_006860.2.3.4|m.63036",-7.89904978692695,-9.01990185246077,-6.58083777714459,-8.44627825777386,-7.19983240739019,-11.1133832848624
"CHOYP_SMP_051990.1.7|m.327",-10.2973275854371,-12.6085616950054,-5.3938388491601,-15.3730523234262,-7.28888873381217,-9.66662599986481
"CHOYP_SMP_051990.7.7|m.57569",-25.0661518200329,-20.9014916441418,-25.2283612564183,-26.1548571655424,-33.6858426752337,-38.3353245892025
"CHOYP_SMP_078690.3.5|m.2272",-31.4655196771676,-33.5873247214159,-28.323498348048,-35.2215912694785,-37.6676417930642,-36.3768348315919
"CHOYP_SMP_089460.1.1.1|m.34779",-16.6332632656222,-19.2454529717648,-20.5450415342744,-18.7032600089626,-17.6546884967289,-19.5735414682906
"CHOYP_SMP_176410.1.1|m.18565",1.02450109351122,-2.10993380487117,-3.56587307373778,-1.96613126728923,-1.9598726945958,-1.58696261846498
"CHOYP_SMP_194720.1.1|m.53496",-14.5485103941663,-16.3220705225038,-16.1461785342468,-14.7410464804514,-20.0326472789217,-19.4764032926923
"CHOYP_SMRC2.2.2|m.49912",-6.14098225808896,-5.10132245144103,-4.58043937394425,-5.49177072287169,-5.94779704219048,-5.84219889103406
"CHOYP_SNF1A.1.1|m.52779",-4.38925975779149,-3.52115040538016,-4.59151709620167,-3.15892589218322,-4.05178887335607,-2.39062565653869
"CHOYP_BRAFLDRAFT_276474.1.1|m.6793",-3.37370311913418,-5.71489078662939,-3.93595867424216,-8.01328538869461,-2.33112275890028,-4.9589295183433
"CHOYP_SPAT6.1.1|m.11699",-1.83584994226849,-3.16224310220813,-2.82029865450063,-6.69830719776447,-3.95511808944954,-3.98810133835641
"CHOYP_SPB3.1.1|m.31072",-3.9472940639111,-1.54942891048068,-2.7190576435757,1.26917798802665,-1.1217351184625,-3.99628279333262
"CHOYP_STAT1.1.2|m.1003",-1.41436672680586,-2.01183006721979,-1.94460309664271,-1.69065779923404,-1.88476110039446,-1.2401185386837
"CHOYP_STIP1.1.2|m.12856",-15.6531876023082,-16.3094280898583,-12.4927685750104,-12.390459453877,-12.5955628782118,-6.71816293094517
"CHOYP_STIP1.2.2|m.54723",-7.8804606722489,-1.39938979328164,-7.7512912816441,-13.4308882534508,-6.33506337926134,-7.5616029592438
"CHOYP_STRN3.3.5|m.25133",-6.90968121382409,-5.84594552587657,-3.00076014898454,-4.92513015343835,-5.56813157868547,-6.330332920414
"CHOYP_SUCB2.1.1|m.7164",-11.2836338100792,-10.7121846297077,-12.2392370084585,-10.1376528212383,-8.386224623602,-10.4153039569377
"CHOYP_BRAFLDRAFT_276868.1.1|m.27780",-1.63489914489155,-1.35474089581403,-1.21688087200079,1.6000767132543,-1.9040488155577,-1.02021741465291
"CHOYP_SYCC.1.1|m.11415",-8.74231350177938,-9.26938808884167,-7.93106624318258,-7.65868336047882,-8.79419563696776,-6.60924603908716
"CHOYP_SYHC.1.1|m.65924",-7.50570404193355,-8.12220022242046,-7.65046055916676,-5.94520978175916,-6.52676299622234,-7.25382857049374
"CHOYP_SYNE1.1.1|m.51183",-1.28895288300723,-1.383912254653,1.36130921295695,2.18143829303202,-3.15916892094811,1.02543867264431
"CHOYP_SYRC.1.2|m.36309",-11.7268531117496,-10.1390737798005,-8.89857489626151,-11.8579209952707,-10.102744298545,-9.09755517469199
"CHOYP_SYTC.1.1|m.35709",-11.5175405102405,-12.6515745704923,-12.7327641681135,-12.8745430925825,-13.7338771743423,-14.6582505879045
"CHOYP_SI_CH211-197G15.10.6.7|m.50389",-9.04272344465626,-5.71660605406197,-5.08439484728771,-5.07454107227374,-6.45806491187565,-6.78972542636029
"CHOYP_SYWC.4.5|m.36166",-4.09590519902712,-4.68889996799238,-1.62174285076508,-7.26442866810992,-8.76672377964303,-7.01631057452862
"CHOYP_TACC1.2.2|m.53512",-2.89105586601239,-1.20950164000431,-5.68820193164167,-3.72439717974764,-2.90175925820917,-2.97591559417618
"CHOYP_TALDO.2.2|m.43331",-11.8086062484061,-10.7002008518021,-10.6102183960685,-7.49839094836725,-10.6624541820301,-10.3003667736711
"CHOYP_TBA2.1.1|m.955",-47.285554623788,-36.0982006126624,-43.5402337353206,-28.4232613985654,-31.0848394392138,-56.1273579040157
"CHOYP_LOC754102.1.1|m.57578",-106.104428055385,-69.9767368854444,-44.4957062340465,-47.5813367114832,-94.074771361165,-72.1567357752354
"CHOYP_LOC100373045.1.1|m.16825",-30.231170650778,-26.8584598814692,-30.4407531285285,-17.961395105219,-29.9031713934928,-24.5708118046388
"CHOYP_TBA1.2.9|m.9962",-32.7384967424812,-17.3893777580768,-4.57561363995978,-17.5275439682921,-34.7596562764015,-7.47206972578546
"CHOYP_TBA3.1.1|m.5111",-17.8363401955584,-3.52171428031237,-16.0673255932869,-8.7740875006931,-14.3436619791462,-26.6991156885726
"CHOYP_LOC100533261.1.1|m.36141",-22.4194640686296,-20.445674389616,-25.988921662393,-16.8505712560501,-18.3203091581543,-22.4666070980449
"CHOYP_BRAFLDRAFT_276908.1.1|m.28793",-4.72314371141336,-2.97749901996955,-3.8089144970113,-3.08223946825183,-5.86301624818651,-4.85652065263483
"CHOYP_TBB.5.7|m.60062",-5.97745892013195,-5.45243480459987,-2.28630186619666,-3.94055290407786,-4.00908998355781,-5.58372002857972
"CHOYP_TBB4B.7.7|m.63980",-43.0609494770481,-65.4123995793209,-47.2924201376884,-51.895836865028,-29.6483525890813,-33.5117595270609
"CHOYP_TBB4B.1.7|m.12262",-98.9831327311595,-42.0344069064779,-57.6341067601994,-65.6689320963832,-110.365774007098,-93.3297497657886
"CHOYP_TBB2.1.2|m.45096",-12.5353584054503,-12.1792810051137,-17.3935551050304,-7.56414609490608,-10.9115508356164,-12.8957594986849
"CHOYP_TBB.2.7|m.37919",-9.03007114544521,-5.72956957863104,-7.6055725126152,-7.28030124682215,-7.18379661058805,-10.0584654684987
"CHOYP_TBCD.1.2|m.35202",-1.8684625848855,-2.01269764699909,-1.36012491359315,-1.18262349850155,-2.79806080521763,-3.46158166641165
"CHOYP_TCRG1.1.1|m.1150",-7.01769345793203,-4.11168490825344,-4.40341856962942,-5.43285188046476,-3.06170946022931,-6.73850797548989
"CHOYP_TENS3.3.4|m.52970",-8.32918394577732,-7.48098599188286,-7.10231013029669,-5.95642661342357,-7.6628123338508,-11.4503441823657
"CHOYP_TERA.1.1|m.29200",-20.9510315108951,-24.3543003377222,-20.6579452599475,-22.775764413368,-24.2017151843225,-19.8177481375666
"CHOYP_THOC2.1.2|m.9631",-1.67976019874315,-2.2505572699331,-1.59319919658145,-1.10660977166562,1.6877407510514,-1.60867628760804
"CHOYP_THOC2.2.2|m.19049",-1.49336303783837,-1.99997567160084,-2.60982608075487,1.06741233854462,-2.31328344932653,-1.4634529779401
"CHOYP_BRAFLDRAFT_277528.1.1|m.10120",-1.45620578332887,-2.94888880531075,-2.60671429217807,-1.62556072661252,-2.28682330531871,-1.87146569445612
"CHOYP_TLN1.4.4|m.33719",-13.2758665990312,-14.1862078644885,-12.8141623348212,-13.517534982052,-14.8913081040196,-14.7855807811464
"CHOYP_TNNI.3.3|m.56962",-6.26982905096766,-5.82142452050012,-9.61019444598017,-8.15169162032364,-5.56720814439263,-10.75030746276
"CHOYP_RN45S.4.5|m.43162",-12.9832237814034,-16.5015087696966,-13.1032381393794,-13.6151266934101,-17.1446714832511,-13.0833657583398
"CHOYP_TOP2B.1.1|m.6674",-3.98830469259876,1.47502508882672,-1.01734813175904,-1.85451707589704,2.45315339535827,-2.25430222428975
"CHOYP_TPM.6.19|m.12415",-25.4692591536647,-25.0328272343871,-18.194787109763,-28.7094967625673,-36.7348156596769,-27.4978582580737
"CHOYP_TRIADDRAFT_50333.1.1|m.59774",-5.73107980309268,-3.03354230447918,-5.52810997124888,-4.00260138399054,-2.21562735713226,-4.14711851148647
"CHOYP_TRIADDRAFT_53531.1.2|m.12127",-13.9210583499471,-12.5543291022787,-8.86670649320611,-6.50320667610996,-5.58090732307548,1.31642780810448
"CHOYP_ACBP.1.4|m.15501",-19.9073544150831,-26.0809161928737,-19.1074822304375,-15.3774813978587,-19.3796348234261,-15.1872096504365
"CHOYP_TRIADDRAFT_55768.2.2|m.14361",-6.65473407672347,-6.69488166924227,-7.3271834973393,-4.70478156841177,-6.42471987795667,-7.25470267137504
"CHOYP_TRIADDRAFT_57086.1.1|m.25271",-51.5319835533217,-63.1188135234656,-46.7652703715439,-40.3996660473099,-50.2632789071043,-82.810223527025
"CHOYP_TRIADDRAFT_64314.2.2|m.54695",-4.48495889390582,-5.54075634771557,-7.72538465331998,-6.72579767120233,-5.60898919337878,-7.34379844800887
"CHOYP_TRMT6.1.1|m.8062",-4.10199627268726,-2.31018935370266,-2.47504374868069,-2.47642331495889,-4.73625073583307,-1.3898551668971
"CHOYP_TSP_03740.1.1|m.61194",-11.2121673771667,-5.57170211604908,-6.41536969919473,-10.5466152542197,-7.94125683332606,-17.293188574538
"CHOYP_GOLI4.3.4|m.29146",-6.40755833279701,-2.33941373320009,-2.76332382592519,-1.43356001182439,1.49713284856215,-4.00458403306467
"CHOYP_UBA1.2.2|m.30036",-17.1035695370685,-17.9554525272613,-14.4073604418912,-19.0194798051507,-20.5334649634802,-17.3004669616464
"CHOYP_UBA5.1.2|m.8624",-2.58033980209577,-3.48787261702368,-3.75997588111386,-2.6151669226685,-2.86487767747465,-2.96359257528374
"CHOYP_UBA6.4.4|m.63770",-2.24548825393393,-3.99992746432278,-2.5913299474121,1.05850217599132,-2.23255958448668,-6.78520567739915
"CHOYP_UBC9B.1.1|m.10688",-13.15631136198,-11.269055154868,-7.6206004844271,-15.2145847648263,-19.3849568227059,-12.7715169008677
"CHOYP_UBCD1.1.2|m.50237",-20.6330874372311,-17.3690329251024,-15.2389723867551,-18.590197279415,-16.739842322715,-17.6897108595366
"CHOYP_UBE2N.1.1|m.62056",-16.3309542900066,-14.098106286183,-15.7593155374824,-14.2747235940751,-12.2161510468861,-14.8485403086034
"CHOYP_LOC726145.1.1|m.27163",-5.2556854902037,-2.14567514410524,-5.54373347446542,-3.50284995479445,-7.92548831075741,-7.8078689761314
"CHOYP_UBE4A.2.2|m.59113",-1.94433762484841,-1.42829846989358,-1.82385354686695,-1.90420440198133,-1.72877178325546,-2.2511981188839
"CHOYP_BRAFLDRAFT_278625.1.2|m.53120",-4.33112108630076,-4.36200016456803,-6.5321523232763,-2.75187446941016,-4.69325452836791,-3.79889863747465
"CHOYP_UBL4A.2.2|m.18059",-4.92642376825122,-3.73804767537939,-2.70716364693379,-2.17201976872905,-8.09512384168908,-6.52554568213977
"CHOYP_UBP47.2.2|m.66754",-10.5326668919004,-9.4644298871583,-8.3384560593515,-8.66197106649811,-5.99503297035597,-8.70953371930906
"CHOYP_UBQL4.1.1|m.37429",-5.52660505495237,-4.32625891077886,-2.35246407610752,-2.04236589927017,-2.05408542639639,-3.4886528139885
"CHOYP_UCHL5.2.2|m.46419",-7.96140028699183,-9.43215619559388,-8.19601529097632,-8.57716783511715,-9.50176195251145,-10.0728826814601
"CHOYP_UN45B.1.1|m.19072",-2.72120950034613,-2.8336609150268,-2.42999107563771,-1.33950225996439,-3.06219538051532,-11.1600309941959
"CHOYP_VIGLN.1.2|m.34766",-16.2021376681337,-17.3330360187921,-15.4176652133153,-19.0361090538968,-18.0893742189889,-16.2229211011795
"CHOYP_VOLCADRAFT_121426.1.1|m.43175",-5.54682359870185,-6.42578512102854,-6.53915166976772,-6.6206918836242,-7.67540279793666,-8.62112163106536
"CHOYP_RS14.3.6|m.23056",-1.54479459459685,-2.56468647531414,-3.84848655426142,-1.9258225206314,-3.11604170504125,-4.79239923287644
"CHOYP_VOLCADRAFT_93060.1.2|m.3949",-2.0294623075933,-3.3748745847519,-1.40012095551174,-1.77417271667374,-3.81727266892696,-1.66142014200293
"CHOYP_VP33.1.2|m.1058",-4.02498318209051,-8.00319519134833,-7.94240286372599,-9.83994606208358,-12.7650551982479,-6.81509619643882
"CHOYP_VPS25.1.1|m.66093",-6.50233211122978,-3.48066903192473,-2.3826186316197,-5.50612287470397,-10.1192316671616,-3.2304396466353
"CHOYP_VRP.2.4|m.18914",-14.7343471736936,-7.15643498577744,-9.28912268756793,-2.89475789139758,-1.37846969461816,-5.77108219736051
"CHOYP_VTA1.1.1|m.36056",-6.08670637483156,-4.58129224175878,-5.70473229382185,-8.24613757849021,-5.07819425322372,-5.38720940630388
"CHOYP_VWDE.8.13|m.38775",-17.5629464069641,-10.1921517897657,-12.9190413564086,-10.9417451891446,-7.39060848392821,-12.9285340014461
"CHOYP_WDR1.1.1|m.29076",-22.3780928641248,-21.1798709364148,-20.6182383699028,-19.7156929020397,-23.643083944703,-18.3409680542917
"CHOYP_WDR52.1.1|m.21751",-1.6438188132182,-2.81017329139844,-2.04235143171675,1.68797419485535,-3.20733972900908,-2.59597959847175
"CHOYP_Y0417.2.2|m.29395",-6.55512183640029,-8.36911047079122,-6.61989642949223,-8.08620973279891,-3.48657828430706,-4.56026350296955
"CHOYP_BRAFLDRAFT_275870.1.1|m.12895",-16.1421890957302,-14.6913106591709,-16.2178489366933,-14.0062405085506,-13.3831153604135,-15.59823251499
"CHOYP_YQK4.2.2|m.31850",-3.14833652065869,-2.80783937845481,-2.83215836630704,-2.63680217279415,-3.77956451196844,-3.97750859438295
"CHOYP_ZADH2.1.3|m.13137",-5.25461586718588,-6.56800594441952,-6.93692240704534,-9.23410456312737,-5.52922490422567,-5.75441630890196
"CHOYP_ZFR.1.1|m.57469",-7.25321204854129,-4.8144708668082,-4.1158734543667,-5.90981924751304,-5.16364206582366,-5.30820075154907
"CHOYP_ZNF85.1.1|m.65738",2.30936187600803,-1.64736612917105,-2.26951898177518,1.01601830911748,1.67935870612143,1.04649276121503
"CHOYP_contig_005583|m.6332",-10.7970942975961,-12.2828276440654,-12.9403712053092,-10.334049683177,-12.1620250154624,-10.6774555328475
"CHOYP_contig_009870|m.11509",-10.1453762621961,-8.29260642046952,-11.5649319280855,-11.1595221342928,-11.7314263169424,-8.7607493591042
"CHOYP_contig_010276|m.11960",-7.45759983222043,-4.71789567604065,-5.49641918263067,-5.74189317461545,-6.68815149249247,-2.31420965468977
"CHOYP_BRAFLDRAFT_279226.1.1|m.24471",-10.4284952436969,-6.90544212222098,-6.93445078210526,-8.99466020689407,-6.86648839796262,-6.45738763724522
"CHOYP_contig_012079|m.13839",-9.17475335770363,-9.081295217013,-9.26650928778771,-8.86649792216773,-11.1023368777863,-10.1118111528786
"CHOYP_contig_013751|m.15674",-6.00817925706931,-4.38214913018751,-5.56116177858629,-9.69328927469221,-4.15488734506919,-3.50041489468549
"CHOYP_contig_014296|m.16345",-7.71037588434684,-5.17718335658929,-4.51787725606995,-1.60558381919197,1.00679198464253,-4.67476123547029
"CHOYP_BRAFLDRAFT_279360.1.1|m.11115",-6.74030933013568,-7.07899673325441,-9.32250652750878,-4.98647310144897,-4.9722591368318,-4.25968680932687
"CHOYP_contig_017941|m.21005",-7.74440675146261,-3.17811435222554,-3.52651479896115,-2.53657750328876,-2.11793773386154,-3.33042380712258
"CHOYP_contig_018822|m.22082",-6.7021458394419,-8.25796153071866,-9.21056648056517,-3.14026616627021,-5.03182598532522,-4.98492937328108
"CHOYP_contig_020390|m.23600",-12.5674900604466,-10.8700916937193,-11.7842766688185,-9.27280598759149,-8.45579491654838,-10.0808116622449
"CHOYP_contig_024175|m.27461",-9.47688891119281,-8.85270437621431,-8.0586884022261,-11.6975225281859,-8.8008044044091,-6.48422378908063
"CHOYP_LOAG_01021.1.4|m.1826",-2.74946303334287,-1.14627036527941,-1.56178532387446,1.00480585720501,-3.40854817746062,-2.09487203370758
"CHOYP_contig_024653|m.28033",-8.59937423369991,-10.6441417798941,-10.9132370658343,-5.91693923827526,-1.37800317580933,-2.68855863270409
"CHOYP_ACDOPBH.1.9|m.8787",-11.7894815642971,-13.5781923693288,-10.0061145652573,-7.73339213053693,-15.1547332980055,-8.26502476629658
"CHOYP_BRAFLDRAFT_279625.1.1|m.51890",-9.5775923143011,-8.37268778317747,-4.67064350632422,-4.33455022538158,-6.50959413570442,-8.10341979115607
"CHOYP_contig_025684|m.29301",-19.2668199333441,-9.36180744072758,-11.4982520178987,-5.82776283145878,-7.72760559048637,-8.32009294847644
"CHOYP_contig_025897|m.29562",-15.1706938921692,-17.4496570841772,-19.9506051441902,-16.0117347482974,-14.0317073144178,-21.9026987666932
"CHOYP_contig_027060|m.30790",-15.7622042089279,-13.9729902865704,-16.1592105130149,-20.911952095109,-16.9857849292153,-13.9058563792536
"CHOYP_contig_027260|m.31007",-3.59131282789722,-4.52460173486995,-4.6666271466192,-4.26205651251277,-4.82905650062391,-6.51008201411674
"CHOYP_contig_034847|m.39553",-8.27226858904976,-8.63565473662066,-8.54935146196655,-10.1783418475077,-14.0837166386863,-13.3648167055612
"CHOYP_BRAFLDRAFT_279923.1.1|m.65663",-12.7227967435821,-13.2696803276553,-14.9554821216445,-11.6541563381403,-11.2175980686535,-11.4000258681827
"CHOYP_contig_039966|m.45203",-11.8410422907917,-12.2695367803365,-14.2847722963745,-10.8856276617489,-8.50258711735873,-9.66803587875043
"CHOYP_contig_055984|m.66583",-8.42029034557956,-6.45520289612284,-23.134340028096,-10.8478827715541,-12.2855046211045,-2.10978699497685
"CHOYP_contig_041958|m.48141",-35.7346178643256,-58.2507498408256,-71.792851596313,-53.5119726996667,-50.7492118491846,-77.1340184162063
"CHOYP_BRAFLDRAFT_279937.1.1|m.49979",-1.84710770223309,-1.99953688064112,-2.11962138195104,-1.83548513552185,-2.56586750345361,1.12909135532646
"CHOYP_contig_043231|m.49931",-5.64256948976246,-4.58021081593752,-6.59716036841016,-12.9180313985078,-8.66810247973769,-3.72401258730713
"CHOYP_contig_043238|m.49940",-21.9370544175582,-19.1629851507991,-30.42175314485,-19.4238609745264,-21.5242709859698,-15.5607953400736
"CHOYP_contig_043818|m.50622",-12.7921845437203,-14.3385457961578,-15.2588036774638,-17.211934602601,-16.4161502520459,-16.7322437785056
"CHOYP_contig_043862|m.50684",-6.41802828627168,-6.47923565039819,-5.79903655206413,-4.25079136680119,-3.54723061034162,-5.88684007199859
"CHOYP_contig_053371|m.63972",-10.3387662700795,-6.58919166435705,-3.1789691053099,-1.7181472953334,-5.43543867199512,-11.3861898777894
"CHOYP_contig_044503|m.51534",-6.78627233336373,-10.8329835380587,-5.57876582131499,-18.4597527807397,-5.05534827979869,-9.18966891158048
"CHOYP_contig_020023|m.23276",-10.9702626887705,-9.21807008303605,-8.05493253157835,-9.17047467611943,-12.2595425563591,-9.23554350733284
"CHOYP_contig_045550|m.53021",-15.5076386066155,-32.4689742455268,-43.8182866558516,-31.8892446123819,-19.3796058103013,-25.7502108799846
"CHOYP_BRAFLDRAFT_279978.1.1|m.30960",-2.65299414889954,-3.35161565515505,-4.86003967976144,-2.54572172772532,-1.02273586875099,-4.98647306397839
"CHOYP_contig_045655|m.53199",-8.57864868621255,-8.01712062869477,-12.0338668507007,-7.32621165357496,-4.60628493241355,-7.35337563785271
"CHOYP_BRAFLDRAFT_280249.1.1|m.26508",-1.0326253383877,-2.9946307346208,-3.22725751864492,-2.34941388575094,-4.27826562679137,-3.26158039172803
"CHOYP_contig_051787|m.61994",-4.89836681204243,-8.15306391382682,-5.92132902774305,-6.74123223931571,-7.67763417191648,-6.0719689815901
"CHOYP_contig_052083|m.62396",-7.9351203936005,-11.748857874689,-8.75653080328246,-6.97835954871894,-6.75440095874901,-9.59878990634144
"CHOYP_contig_001305|m.1337",-8.93443781770137,-3.33824894276869,-3.56525848680361,-8.84302666119177,-11.1239127592643,-8.0321857884858
"CHOYP_contig_047982|m.56715",-5.48990770597046,-2.52088535740122,-1.95864213891722,-6.67046524821444,-6.34372355524731,-1.08136966821534
"K1C10_HUMAN",-8.33283319746583,-12.4273262961696,-15.9175473027378,-5.53144398647806,-5.17403797028377,-7.08135920711624
"K2C1_HUMAN",-11.1649708061187,-13.2165651622068,-14.9487063957751,-8.85460174675363,-7.38638997372451,-9.16335334753957
"K22E_HUMAN",-6.71433678295749,-7.48132833122441,-17.1422607709544,-3.63640300890727,-3.77512488189346,-4.84654415699484
"CHOYP_BRAFLDRAFT_281070.1.1|m.1319",-4.27092260814185,-3.04186880598269,-6.65016271440757,-7.23548915744628,-6.5892989061732,-4.83582056317929
"CHOYP_BRAFLDRAFT_281217.1.1|m.15677",-12.2145041586814,-15.0444389508031,-18.0615459938554,-10.0092977702396,-10.8831519464945,-11.259523727806
"CHOYP_BRAFLDRAFT_276662.1.1|m.52846",-6.20403033969639,-4.45864318605692,-4.82650924074158,-4.20058430188298,-5.74858475997555,-1.82059704635594
